担当者,アーティスト,曲名（optional）,URL,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,ジャンル,id,name,artists,genre,popularity,duration_ms,tempo,key,mode,key_confidence,energy,danceability,valence,instrumentalness,acousticness,loudness,segments_count,segments_avg_duration,beats_count,beats_regularity
大林,sumika,「伝言歌」,https://open.spotify.com/intl-ja/track/0DCsTPVWCzvxDKtqBgLyUL?si=42e4801a8e8d4064,Happy/Excited,Angry/Frustrated,Tired/Sad,Tired/Sad,失恋ソング,7kUCtBg4vALjzmAbLyqVPe,Familia,['sumika'],,41.0,,112.35,2.0,1.0,0.56,0.38,0.43,0.8,0.75,0.93,0.2,57.0,0.53,57.0,0.94
大林,sumika,DangDingDong,https://open.spotify.com/intl-ja/track/2rJaIORbJFdzGGRG6bqTGN?si=f0bf39d15242490e,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,6MCjmGYlw6mQVWRFVgBRvB,夜に駆ける,['YOASOBI'],pop,74.0,258838.0,129.2,0.0,1.0,0.56,0.32,0.48,0.79,0.75,0.97,0.26,63.0,0.46,63.0,0.95
大林,sumika,familia,https://open.spotify.com/intl-ja/track/7kUCtBg4vALjzmAbLyqVPe?si=1a9528fa975c42bd,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,1hAloWiinXLPQUJxrJReb1,アイドル,['YOASOBI'],pop,73.0,211733.0,166.71,9.0,0.0,0.58,0.36,0.44,0.51,0.75,0.94,0.23,78.0,0.36,78.0,0.96
大林,YOASOBI,夜に駆ける,https://open.spotify.com/intl-ja/track/6MCjmGYlw6mQVWRFVgBRvB?si=f234b6b71f524461,Happy/Excited,Angry/Frustrated,Tired/Sad,Happy/Excited,メッセージソング,1VoTe7qVyqyMNLgZpQeugO,祝福,['YOASOBI'],pop,68.0,192400.0,84.72,9.0,1.0,0.55,0.34,0.36,0.78,0.74,0.96,0.25,42.0,0.71,42.0,0.84
大林,YOASOBI,アイドル,https://open.spotify.com/intl-ja/track/1hAloWiinXLPQUJxrJReb1?si=6f6a8ce6501f464f,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,パーティーソング,0YTM7bCx451c6LQbkddy4Q,勇者,['YOASOBI'],pop,72.0,194266.0,103.36,2.0,1.0,0.63,0.35,0.4,0.79,0.75,0.95,0.25,52.0,0.58,52.0,0.91
大林,YOASOBI,祝福,https://open.spotify.com/intl-ja/track/1VoTe7qVyqyMNLgZpQeugO?si=16549e4d773641e5,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,6uhIF5J5Txaie0is2nXdxU,怪物,['YOASOBI'],,63.0,,84.72,8.0,0.0,0.63,0.35,0.38,0.48,0.75,0.94,0.23,40.0,0.71,40.0,0.89
大林,YOASOBI,勇者,https://open.spotify.com/intl-ja/track/0YTM7bCx451c6LQbkddy4Q?si=c4d1b2b95fe84c63,Angry/Frustrated,Angry/Frustrated,Tired/Sad,Tired/Sad,失恋ソング,5ptl2PXkiSth54HCuGO7vN,あの夢をなぞって,['YOASOBI'],pop,68.0,240746.0,178.21,0.0,0.0,0.5,0.37,0.48,0.51,0.73,0.94,0.17,84.0,0.34,84.0,0.95
大林,YOASOBI,怪物,https://open.spotify.com/intl-ja/track/6uhIF5J5Txaie0is2nXdxU?si=7a0947cdd8ac4836,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,パーティーソング,3FUCuf498nFHJXFYR1V9Bd,三原色,['YOASOBI'],pop,61.0,224066.0,129.2,0.0,0.0,0.54,0.34,0.47,0.5,0.75,0.95,0.25,63.0,0.46,63.0,0.95
大林,YOASOBI,あの夢をなぞって,https://open.spotify.com/intl-ja/track/5ptl2PXkiSth54HCuGO7vN?si=902db64b0f754c74,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,失恋ソング,6wKmxUeMJAoz2GpMrw95z5,ハルカ,['YOASOBI'],pop,63.0,243613.0,99.38,8.0,0.0,0.51,0.34,0.46,0.49,0.74,0.96,0.25,49.0,0.6,49.0,0.97
大林,YOASOBI,三原色,https://open.spotify.com/intl-ja/track/3FUCuf498nFHJXFYR1V9Bd?si=7ae50bcf4de2439f,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,恋愛ソング,5stUI9U3VGp2j4sbqJEiVI,アドベンチャー,['YOASOBI'],j-pop,59.0,198853.0,129.2,11.0,0.0,0.57,0.33,0.58,0.5,0.76,0.96,0.27,31.0,0.46,31.0,0.97
大林,YOASOBI,ハルカ,https://open.spotify.com/intl-ja/track/6wKmxUeMJAoz2GpMrw95z5?si=686c05a694b94bde,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,55emtNBnUXszixuQj4Fg6I,ばかまじめ,"['Ayase', 'Creepy Nuts', 'Lilas Ikuta']",pop,55.0,172366.0,90.67,10.0,0.0,0.56,0.36,0.46,0.48,0.74,0.96,0.18,42.0,0.66,42.0,0.93
大林,YOASOBI,アドベンチャー,https://open.spotify.com/intl-ja/track/5stUI9U3VGp2j4sbqJEiVI?si=4548f96503fc4799,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,53Hc2k7eomhtV8ubkB6yhZ,会いに行くのに,['Aimyon'],,60.0,,103.36,9.0,1.0,0.56,0.37,0.54,0.79,0.74,0.95,0.16,24.0,0.58,24.0,0.93
大林,YOASOBI,ばかまじめ,https://open.spotify.com/intl-ja/track/55emtNBnUXszixuQj4Fg6I?si=58c6665136ac4571,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,2iNLH2YkRdplxPA09jndW6,ラッキーカラー,['Aimyon'],,64.0,,103.36,2.0,1.0,0.5,0.36,0.43,0.79,0.74,0.94,0.19,49.0,0.58,49.0,0.94
大林,あいみょん,会いに行くのに,https://open.spotify.com/intl-ja/track/53Hc2k7eomhtV8ubkB6yhZ?si=c4a762b6d26b43f1,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,失恋ソング,6nR1ME1hJjgEVBPvygLRK2,愛を知るまでは,['Aimyon'],,59.0,,109.96,3.0,1.0,0.57,0.37,0.45,0.79,0.73,0.95,0.14,54.0,0.55,54.0,0.96
大林,あいみょん,ラッキーカラー,https://open.spotify.com/intl-ja/track/2iNLH2YkRdplxPA09jndW6?si=8b207ba00afd4f46,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,メッセージソング,6pHcxtpwNOIATrwHCL5WNw,空の青さを知る人よ,['Aimyon'],,60.0,,107.67,7.0,1.0,0.54,0.38,0.46,0.79,0.72,0.94,0.13,52.0,0.56,52.0,0.96
大林,あいみょん,愛を知るまでは,https://open.spotify.com/intl-ja/track/6nR1ME1hJjgEVBPvygLRK2?si=be5ea0e92b1a435e,Relax/Chill,Tired/Sad,Relax/Chill,Relax/Chill,恋愛ソング,6MkbBtxdVggObSGnqB8miZ,ハート,['Aimyon'],,61.0,,78.3,8.0,0.0,0.5,0.32,0.36,0.47,0.75,0.96,0.25,37.0,0.77,37.0,0.92
大林,あいみょん,空の青さを知る人よ,https://open.spotify.com/intl-ja/track/6pHcxtpwNOIATrwHCL5WNw?si=bc7e233d94a249eb,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,2H3bOGOE50qEo5wAYoJiwL,貴方解剖純愛歌〜死ね〜,['Aimyon'],acoustic,64.0,266520.0,166.71,9.0,1.0,0.52,0.37,0.46,0.8,0.74,0.96,0.18,78.0,0.36,78.0,0.95
大林,あいみょん,ハート,https://open.spotify.com/intl-ja/track/6MkbBtxdVggObSGnqB8miZ?si=ca476a43749e4444,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,4Jv7U0JJpbQnOrjtDwDZTZ,裸の心,['Aimyon'],,68.0,,74.9,3.0,0.0,0.53,0.34,0.4,0.47,0.73,0.95,0.2,35.0,0.8,35.0,0.9
大林,あいみょん,貴方解剖純愛歌〜死ね〜,https://open.spotify.com/intl-ja/track/2H3bOGOE50qEo5wAYoJiwL?si=08cf390307a84686,Angry/Frustrated,Angry/Frustrated,Angry/Frustrated,Angry/Frustrated,恋愛ソング,59eluCMn0XbOWqeWQ91FTM,君はロックを聴かない,['Aimyon'],pop,72.0,246306.0,99.38,7.0,1.0,0.56,0.37,0.43,0.79,0.74,0.92,0.2,49.0,0.6,49.0,0.93
大林,あいみょん,裸の心,https://open.spotify.com/intl-ja/track/4Jv7U0JJpbQnOrjtDwDZTZ?si=0dd3b578946f41aa,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,66KE3cwbqJjtzjN3ezTmxy,双葉,['Aimyon'],,53.0,,112.35,0.0,0.0,0.59,0.34,0.46,0.49,0.75,0.95,0.2,54.0,0.53,54.0,0.93
大林,あいみょん,君はロックを聴かない,https://open.spotify.com/intl-ja/track/59eluCMn0XbOWqeWQ91FTM?si=e545a2df90c44296,Happy/Excited,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,0N8Xztr4pBHJ7V0moJWhbO,愛を伝えたいだとか,['Aimyon'],pop,70.0,235240.0,99.38,9.0,0.0,0.6,0.31,0.45,0.48,0.76,0.97,0.29,47.0,0.6,47.0,0.91
大林,あいみょん,双葉,https://open.spotify.com/intl-ja/track/66KE3cwbqJjtzjN3ezTmxy?si=b91c866028e44102,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,1WdkBwAsdznWw9xM69KmvR,ブルーバード,['Ikimonogakari'],j-pop,62.0,218400.0,152.0,4.0,0.0,0.49,0.39,0.45,0.51,0.74,0.93,0.13,75.0,0.39,75.0,0.95
大林,あいみょん,愛を伝えたいだとか,https://open.spotify.com/intl-ja/track/0N8Xztr4pBHJ7V0moJWhbO?si=cd9c6302ab134c7b,Happy/Excited,Angry/Frustrated,Relax/Chill,Happy/Excited,恋愛ソング,1GyOsMcLEZyJrBsT9NDgmr,コイスルオトメ,['Ikimonogakari'],j-pop,65.0,315493.0,152.0,11.0,1.0,0.51,0.37,0.46,0.81,0.74,0.94,0.19,76.0,0.39,76.0,0.94
大林,いきものがかり,ブルーバード,https://open.spotify.com/intl-ja/track/1WdkBwAsdznWw9xM69KmvR?si=b7eda220ba754342,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,1Cq6wg5bI7GX70HygA58IV,気まぐれロマンティック,['Ikimonogakari'],j-pop,61.0,244000.0,84.72,9.0,1.0,0.54,0.38,0.35,0.78,0.73,0.94,0.14,41.0,0.71,41.0,0.95
大林,いきものがかり,コイスルオトメ,https://open.spotify.com/intl-ja/track/1GyOsMcLEZyJrBsT9NDgmr?si=a633a25bf64b4d2a,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,1dYFiDCkODoBht8HtTuW7E,笑顔,['Ikimonogakari'],j-pop,60.0,298933.0,152.0,9.0,1.0,0.49,0.35,0.45,0.8,0.74,0.96,0.2,76.0,0.39,76.0,0.95
大林,いきものがかり,気まぐれロマンティック,https://open.spotify.com/intl-ja/track/1Cq6wg5bI7GX70HygA58IV?si=d83203e7913a4260,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,3hlQBw2Z5YQQqIiX9JmLG4,ありがとう,['Ikimonogakari'],j-pop,59.0,362733.0,156.61,4.0,1.0,0.52,0.37,0.5,0.81,0.73,0.94,0.15,73.0,0.38,73.0,0.95
大林,いきものがかり,笑顔,https://open.spotify.com/intl-ja/track/1dYFiDCkODoBht8HtTuW7E?si=29c3584cf1af49b6,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,メッセージソング,3oicOknczVtpv7ZW6HLQrc,ハルウタ,['Ikimonogakari'],j-pop,54.0,293040.0,143.55,7.0,1.0,0.52,0.38,0.52,0.8,0.73,0.94,0.14,70.0,0.42,70.0,0.96
大林,いきものがかり,ありがとう,https://open.spotify.com/intl-ja/track/3hlQBw2Z5YQQqIiX9JmLG4?si=4106c3ccd6f74f2a,Happy/Excited,Relax/Chill,Relax/Chill,Relax/Chill,家族ソング,00qifhFE6twSdw9xvoCmqU,キミがいる,['Ikimonogakari'],j-pop,50.0,348840.0,103.36,7.0,1.0,0.49,0.36,0.47,0.79,0.73,0.94,0.17,49.0,0.58,49.0,0.94
大林,いきものがかり,ハルウタ,https://open.spotify.com/intl-ja/track/3oicOknczVtpv7ZW6HLQrc?si=b02ad42e137340a5,Angry/Frustrated,Angry/Frustrated,Tired/Sad,Tired/Sad,失恋ソング,290VvkzjKPHW6JksM9dxme,茜色の約束,['Ikimonogakari'],j-pop,48.0,292120.0,156.61,7.0,1.0,0.49,0.35,0.64,0.8,0.75,0.95,0.2,34.0,0.38,34.0,0.94
大林,いきものがかり,キミがいる,https://open.spotify.com/intl-ja/track/00qifhFE6twSdw9xvoCmqU?si=375880c061d8400d,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,634fGMgXpMTACD6PW1QsPY,いつだって僕らは,['Ikimonogakari'],j-pop,44.0,264000.0,136.0,3.0,0.0,0.48,0.38,0.48,0.5,0.73,0.94,0.14,64.0,0.44,64.0,0.92
大林,いきものがかり,茜色の約束,https://open.spotify.com/intl-ja/track/290VvkzjKPHW6JksM9dxme?si=dc8f97e3ed804b92,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,1c8rNXACV2DxBmhsAL3SDM,GOLDEN GIRL,['Ikimonogakari'],j-pop,38.0,299520.0,147.66,4.0,1.0,0.54,0.39,0.62,0.81,0.75,0.93,0.14,34.0,0.41,34.0,0.95
大林,いきものがかり,いつだって僕らは,https://open.spotify.com/intl-ja/track/634fGMgXpMTACD6PW1QsPY?si=a2c9dee7f8a44235,Happy/Excited,Happy/Excited,Happy/Excited,Relax/Chill,友情ソング,0rduVGD3WmGciFFb6sUScg,オレンジ,['GReeeeN'],j-pop,58.0,226200.0,184.57,11.0,1.0,0.53,0.36,0.44,0.81,0.74,0.95,0.19,90.0,0.33,90.0,0.93
大林,いきものがかり,GOLDEN GIRL,https://open.spotify.com/intl-ja/track/1c8rNXACV2DxBmhsAL3SDM?si=47ae47216c3245c7,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,応援ソング,7ztdl6cnbJgHRdMkKldkts,キセキ,['GReeeeN'],j-pop,68.0,271160.0,90.67,0.0,1.0,0.59,0.38,0.4,0.79,0.74,0.94,0.16,36.0,0.66,36.0,0.95
大林,GreeeeN,オレンジ,https://open.spotify.com/intl-ja/track/0rduVGD3WmGciFFb6sUScg?si=a3c5a9b8adba4735,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,5jCZbxp4laBE5MOaofgokR,weeeek,['GReeeeN'],j-pop,57.0,213093.0,109.96,1.0,0.0,0.78,0.37,0.45,0.5,0.73,0.91,0.18,52.0,0.55,52.0,0.95
大林,GreeeeN,キセキ,https://open.spotify.com/intl-ja/track/7ztdl6cnbJgHRdMkKldkts?si=2bc489f3ae294acc,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,恋愛ソング,7iXHLtPosbHvglVSJ4rxLq,愛唄,['GReeeeN'],j-pop,68.0,236253.0,84.72,8.0,0.0,0.56,0.36,0.43,0.48,0.74,0.95,0.2,43.0,0.71,43.0,0.91
大林,GreeeeN,weeeek,https://open.spotify.com/intl-ja/track/5jCZbxp4laBE5MOaofgokR?si=c0eafb6b212143c0,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,6X55BDJGpdqy7gXxtxuk4j,あいうえおんがく,['GReeeeN'],j-pop,53.0,210653.0,136.0,2.0,1.0,0.57,0.4,0.5,0.81,0.73,0.92,0.14,62.0,0.44,62.0,0.96
大林,GreeeeN,愛唄,https://open.spotify.com/intl-ja/track/7iXHLtPosbHvglVSJ4rxLq?si=27affe3d172949d3,Relax/Chill,Tired/Sad,Tired/Sad,Relax/Chill,恋愛ソング,1t0tWrJYxCDKG0sbxigIVR,GOOD LUCKY！！！！！ - staring グッキー（GReeeeN & ベッキー♪♯）,['Gukii'],,42.0,,92.29,1.0,0.0,0.57,0.37,0.4,0.49,0.75,0.92,0.21,46.0,0.65,46.0,0.84
大林,GreeeeN,あいうえおんがく,https://open.spotify.com/intl-ja/track/6X55BDJGpdqy7gXxtxuk4j?si=4a5609bd43fa4942,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,4wBFubvNAwVox8q4SYXHqU,遥か,['GReeeeN'],pop,64.0,336840.0,83.35,9.0,1.0,0.64,0.38,0.38,0.78,0.73,0.94,0.13,40.0,0.72,40.0,0.92
大林,GreeeeN,GOOD LUCKY!!!!!,https://open.spotify.com/intl-ja/track/1t0tWrJYxCDKG0sbxigIVR?si=740276c63dd64ee1,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,24FFEi7NbylKMhQKyEFsP7,扉,['GReeeeN'],j-pop,51.0,253800.0,103.36,4.0,1.0,0.58,0.34,0.52,0.79,0.76,0.94,0.24,25.0,0.58,25.0,0.84
大林,GreeeeN,遥か,https://open.spotify.com/intl-ja/track/4wBFubvNAwVox8q4SYXHqU?si=6af2269161f344fc,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,メッセージソング,3fgngFwcN0wtWsCVqsywBS,歩み,['GReeeeN'],j-pop,52.0,251946.0,90.67,0.0,1.0,0.55,0.35,0.42,0.78,0.75,0.94,0.23,45.0,0.66,45.0,0.9
大林,GreeeeN,扉,https://open.spotify.com/intl-ja/track/24FFEi7NbylKMhQKyEFsP7?si=6ff757948f974075,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,応援ソング,4vWmgJkC3ZO2PkqrCjcms4,イカロス,['GReeeeN'],j-pop,44.0,,79.51,9.0,0.0,0.59,0.37,0.39,0.48,0.74,0.93,0.22,39.0,0.75,39.0,0.9
大林,GreeeeN,歩み,https://open.spotify.com/intl-ja/track/3fgngFwcN0wtWsCVqsywBS?si=b6a98f16524a4355,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,応援ソング,0teqQ0PYqVDyyXJuPOyMhu,ケセラセラ,['Mrs. GREEN APPLE'],rock,77.0,272226.0,114.84,6.0,0.0,0.49,0.35,0.39,0.49,0.74,0.96,0.2,58.0,0.52,58.0,0.93
大林,GreeeeN,イカロス,https://open.spotify.com/intl-ja/track/4vWmgJkC3ZO2PkqrCjcms4?si=65d1805193e14d19,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,78W4mTLIh4qoLu92W4IQhO,ライラック,['Mrs. GREEN APPLE'],rock,81.0,288200.0,152.0,10.0,0.0,0.58,0.34,0.46,0.5,0.74,0.97,0.24,70.0,0.39,70.0,0.93
大林,Mrs.GREEN APPLE,ケセラセラ,https://open.spotify.com/intl-ja/track/0teqQ0PYqVDyyXJuPOyMhu?si=1a86637f415141fd,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,231GsffmLIodIPmieCmoz8,ノニサクウタ,['Mrs. GREEN APPLE'],j-rock,56.0,252066.0,105.47,2.0,1.0,0.66,0.35,0.42,0.79,0.75,0.96,0.21,50.0,0.57,50.0,0.93
大林,Mrs.GREEN APPLE,ライラック,https://open.spotify.com/intl-ja/track/78W4mTLIh4qoLu92W4IQhO?si=ce6dd42a57544360,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,0ubEkvxVE1Sh4QTBN6b92a,StaRt,['Mrs. GREEN APPLE'],j-rock,64.0,211426.0,95.7,11.0,1.0,0.64,0.39,0.43,0.79,0.73,0.94,0.11,46.0,0.63,46.0,0.93
大林,Mrs.GREEN APPLE,ノニサクウタ,https://open.spotify.com/intl-ja/track/231GsffmLIodIPmieCmoz8?si=9ebb721c6051460b,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,5BC6kr6etk2Y9J62AyI4i3,青と夏,['Mrs. GREEN APPLE'],rock,77.0,270026.0,92.29,4.0,1.0,0.56,0.37,0.41,0.79,0.73,0.94,0.17,45.0,0.65,45.0,0.88
大林,Mrs.GREEN APPLE,StaRt,https://open.spotify.com/intl-ja/track/0ubEkvxVE1Sh4QTBN6b92a?si=3566ae9fa6cf4a5c,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,3YML5IHoqWbw9c9vJJvrvM,Soranji,['Mrs. GREEN APPLE'],rock,76.0,343253.0,156.61,5.0,0.0,0.64,0.35,0.43,0.51,0.74,0.95,0.2,77.0,0.38,77.0,0.94
大林,Mrs.GREEN APPLE,青と夏,https://open.spotify.com/intl-ja/track/5BC6kr6etk2Y9J62AyI4i3?si=9772f775e2914c3e,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,恋愛ソング,4NaaF28BeO9WzjDrSS71Nz,ダンスホール,['Mrs. GREEN APPLE'],pop,76.0,203149.0,109.96,2.0,1.0,0.61,0.31,0.37,0.79,0.77,0.96,0.32,55.0,0.55,55.0,0.91
大林,Mrs.GREEN APPLE,Soranji,https://open.spotify.com/intl-ja/track/3YML5IHoqWbw9c9vJJvrvM?si=b27c304e19604572,Relax/Chill,Tired/Sad,Relax/Chill,Relax/Chill,応援ソング,0AShUU6EUvnSWoqGdheDSA,私は最強,['Mrs. GREEN APPLE'],rock,68.0,257213.0,95.7,11.0,1.0,0.56,0.37,0.38,0.79,0.74,0.95,0.2,48.0,0.63,48.0,0.94
大林,Mrs.GREEN APPLE,ダンスホール,https://open.spotify.com/intl-ja/track/4NaaF28BeO9WzjDrSS71Nz?si=a28c66f406754a95,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,メッセージソング,4ER5mnbHqsvggEcoVMdFSk,ANTENNA,['Mrs. GREEN APPLE'],rock,70.0,270400.0,147.66,5.0,0.0,0.55,0.36,0.47,0.5,0.74,0.95,0.24,73.0,0.41,73.0,0.97
大林,Mrs.GREEN APPLE,私は最強,https://open.spotify.com/intl-ja/track/0AShUU6EUvnSWoqGdheDSA?si=38421224b8834874,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,170XOP1T4MvY9TLTgPw07D,Magic,['Mrs. GREEN APPLE'],rock,75.0,263106.0,117.45,7.0,1.0,0.55,0.33,0.38,0.79,0.76,0.95,0.28,56.0,0.51,56.0,0.92
大林,Mrs.GREEN APPLE,ANTENNA,https://open.spotify.com/intl-ja/track/4ER5mnbHqsvggEcoVMdFSk?si=066ef32c77524e5b,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,応援ソング,5zydI0vRlMI6mrEKgZR8zq,そばかす,['JUDY AND MARY'],,60.0,,172.27,9.0,0.0,0.57,0.39,0.51,0.51,0.74,0.94,0.11,79.0,0.35,79.0,0.93
大林,Mrs.GREEN APPLE,Magic,https://open.spotify.com/intl-ja/track/170XOP1T4MvY9TLTgPw07D?si=13d43f0c249b45f8,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,34GSVqN6ZisP7dBIB20xPm,Over Drive,['JUDY AND MARY'],j-rock,58.0,258733.0,143.55,9.0,1.0,0.65,0.38,0.51,0.8,0.74,0.95,0.11,70.0,0.42,70.0,0.94
大林,FUNKY MONKEY BABYS,あとひとつ,https://open.spotify.com/intl-ja/track/7FkHGoKfvpNGow83hzFiix?si=996c91eea53b456c,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,72DDgSntVmV2Epq3ihPXKO,散歩道,['JUDY AND MARY'],j-rock,51.0,304840.0,103.36,9.0,1.0,0.62,0.38,0.41,0.79,0.74,0.94,0.14,51.0,0.58,51.0,0.93
大林,FUNKY MONKEY BABYS,それでも信じてる,https://open.spotify.com/intl-ja/track/3lFHw509QAF11ZpKi9s3Ul?si=3ed64dd6d738496b,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,7nKGUJL9idR3R8LhjYyDMY,くじら12号,['JUDY AND MARY'],,52.0,,123.05,9.0,1.0,0.6,0.4,0.43,0.8,0.74,0.92,0.13,57.0,0.49,57.0,0.95
大林,FUNKY MONKEY BABYS,ちっぽけな勇気,https://open.spotify.com/intl-ja/track/4lPJfyYw9hQuWu9kV26qhG?si=b3931a0f4e804241,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,2GgOi1UVyAhLJ3zFnq59fp,BLUE TEARS,['JUDY AND MARY'],j-rock,47.0,201333.0,95.7,2.0,1.0,0.45,0.36,0.45,0.79,0.75,0.94,0.2,44.0,0.63,44.0,0.93
大林,FUNKY MONKEY BABYS,ヒーロー,https://open.spotify.com/intl-ja/track/5iSNxrAoctBnFfyz8J9bDO?si=084f6cc4596a45e4,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,家族ソング,00Z1o8c9lApIYLnlXTfJB4,ラッキープール,['JUDY AND MARY'],j-pop,45.0,335866.0,103.36,11.0,1.0,0.58,0.32,0.4,0.79,0.76,0.96,0.28,48.0,0.58,48.0,0.87
大林,FUNKY MONKEY BABYS,恋の片道切符,https://open.spotify.com/intl-ja/track/3lIWtrgGN02TiAZJ2oYAcv?si=e9542ff792824047,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Tired/Sad,失恋ソング,07h39XENd96n74PoArgGKs,夏祭り,"[""Jitterin' Jinn""]",rockabilly,41.0,234840.0,143.55,5.0,0.0,0.57,0.37,0.48,0.51,0.75,0.93,0.18,70.0,0.42,70.0,0.91
大林,FUNKY MONKEY BABYS,ALWAYS,https://open.spotify.com/intl-ja/track/0c23oLIepmBiwaZ5SkrfMl?si=f6022d92c10f42fe,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,3v3DnRtn8W1NzyAK5P1xRU,プレゼント,"[""Jitterin' Jinn""]",pop,42.0,,172.27,5.0,0.0,0.57,0.35,0.49,0.51,0.75,0.93,0.23,84.0,0.35,84.0,0.92
大林,FUNKY MONKEY BABYS,明日へ,https://open.spotify.com/intl-ja/track/2ejluq5ux0XhoGbIqKxqVJ?si=5bc178c65f154067,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,応援ソング,4uheJXohMGycxDH0qLfKyf,にちようび,"[""Jitterin' Jinn""]",rockabilly,34.0,,161.5,10.0,0.0,0.6,0.35,0.61,0.51,0.76,0.93,0.2,42.0,0.37,42.0,0.92
大林,FUNKY MONKEY BABYS,ありがとう,https://open.spotify.com/intl-ja/track/23xQDJNhu2KFaz2oscslaE?si=35d7b4b0fe8b4c99,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,710xEhVOddlu0fN4ENOSch,Lifetime,['SixTONES'],,47.0,,136.0,6.0,1.0,0.45,0.35,0.47,0.78,0.74,0.95,0.19,64.0,0.44,64.0,0.88
大林,FUNKY MONKEY BABYS,悲しみなんて笑い飛ばせ,https://open.spotify.com/intl-ja/track/5CxOsk41IBsEAcHq398ei9?si=ebc90407b7944847,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,3T8b6zBv204yuWmseuklFq,NEW WORLD,['SixTONES'],,54.0,,80.75,4.0,0.0,0.56,0.38,0.42,0.48,0.75,0.94,0.14,18.0,0.74,18.0,0.85
大林,FUNKY MONKEY BABYS,告白,https://open.spotify.com/intl-ja/track/2BM4k1nxxuR1hmxoOB4d9x?si=6a87fb6a71f04893,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,5p3sxPVvdK2A0gXmNt1S8I,ST,['SixTONES'],,50.0,,126.05,7.0,1.0,0.66,0.39,0.49,0.8,0.74,0.95,0.13,38.0,0.48,38.0,0.85
